feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV1925	enteritis	E3	-0.172236009455427	0.551322912212788	40	5	0.75644074399418	0.896981647249929
ASV3580	enteritis	E3	0.179188735083946	0.567813725881229	40	7	0.754050586475546	0.896981647249929
ASV829	enteritis	E3	0.215729129425177	0.706076615599032	40	19	0.761628341934816	0.898224729347038
ASV154	enteritis	E3	-0.240756829176474	0.85704408987849	40	18	0.780299246886296	0.903686960701428
ASV538	enteritis	E3	0.159049765269354	0.547526012148999	40	5	0.773022367893131	0.903686960701428
ASV2406	enteritis	E3	-0.20157817738062	0.716456876672331	40	8	0.779965165493648	0.903686960701428
ASV3706	enteritis	E3	-0.0812957717738666	0.292981799338821	40	40	0.782917735538564	0.903686960701428
ASV1784	enteritis	E3	0.16348840523213	0.607786211576169	40	7	0.789392525941866	0.904025830139075
ASV2943	enteritis	E3	0.22899158500785	0.86030438135097	40	22	0.791543353577992	0.904025830139075
ASV2011	enteritis	E3	-0.232221368168496	0.925179331781791	40	32	0.803165303454612	0.912496706019114
ASV1744	enteritis	E3	0.160616522886833	0.670018101284572	40	5	0.811835977847261	0.913246996627491
ASV2284	enteritis	E3	0.109191821528557	0.485431644488146	40	6	0.82323308199021	0.913246996627491
ASV2758	enteritis	E3	-0.0600522589741746	0.269509020001855	40	35	0.824868255018379	0.913246996627491
ASV3489	enteritis	E3	-0.0542064023036092	0.24229272916165	40	33	0.824171470336049	0.913246996627491
ASV3641	enteritis	E3	0.157161113192044	0.676915770814533	40	5	0.817650026372413	0.913246996627491
ASV173	enteritis	E3	0.154650880995402	0.780717094330874	40	9	0.844031943951449	0.915774659187322
ASV2064	enteritis	E3	0.187449979603425	0.917478056946845	40	17	0.839201564709796	0.915774659187322
ASV2791	enteritis	E3	0.125710724204994	0.618993616648318	40	5	0.840149135518845	0.915774659187322
ASV3541	enteritis	E3	0.0528491132525123	0.263318084944133	40	24	0.842000057265159	0.915774659187322
ASV2289	enteritis	E3	0.158622734426798	0.844701351508987	40	11	0.852043908823844	0.919868299575991
ASV164	enteritis	E3	-0.0416246948459654	0.276198927828038	40	30	0.881005205347897	0.939870010896125
ASV662	enteritis	E3	0.11122490707911	0.729634039286163	40	6	0.879646992882438	0.939870010896125
ASV2370	enteritis	E3	-0.0731193976798045	0.49592719261386	40	16	0.883564434206495	0.939870010896125
ASV1833	enteritis	E3	0.128325445062781	0.982620266308311	40	38	0.896784499054991	0.944671049975403
ASV3089	enteritis	E3	-0.0596753128515545	0.443875169758179	40	24	0.893762905316964	0.944671049975403
ASV140	enteritis	E3	0.017660183147084	0.344394742322363	40	37	0.959371893708362	0.976785804634757
ASV146	enteritis	E3	0.040094894378316	0.691435339849858	40	40	0.954062119116588	0.976785804634757
ASV329	enteritis	E3	0.0669428122923972	0.814320199407434	40	11	0.934913613223832	0.976785804634757
ASV540	enteritis	E3	-0.0136386362846625	0.335466043053755	40	37	0.967783170490658	0.976785804634757
ASV723	enteritis	E3	-0.0332035962313824	0.760066341560854	40	16	0.965384144820571	0.976785804634757
ASV768	enteritis	E3	-0.0240275691222434	0.588848742110789	40	12	0.967665540762863	0.976785804634757
ASV1414	enteritis	E3	0.0198734511980627	0.457040904038852	40	7	0.965544308207232	0.976785804634757
ASV2181	enteritis	E3	0.0217392547702047	0.352747573256895	40	36	0.951181802186204	0.976785804634757
ASV3466	enteritis	E3	-0.040087808047244	0.614354560276294	40	5	0.948315512272183	0.976785804634757
ASV1825	enteritis	E3	0.0153275620239891	0.69722541520805	40	8	0.982576028069287	0.987124991162201
ASV1331	enteritis	E3	0.00341676907243979	0.24341367911657	40	35	0.988873996293857	0.988873996293857
